IDENTIFIER	log2FoldChange
bradi3g17715.1|pacid:21831234	-2.69677462837521
bradi3g17720.1|pacid:21833605	-2.3996925674995
bradi3g17740.1|pacid:21831190	-3.78864156218641
bradi3g18070.1|pacid:21832251	-3.57122422805376
bradi3g18730.1|pacid:21833625	-2.80529717571496
bradi3g19410.1|pacid:21833533	-2.15188637890362
bradi3g19410.3|pacid:21833534	-2.15188637890362
bradi3g19410.2|pacid:21833535	-2.15188637890362
bradi3g19430.1|pacid:21829347	2.33813398503706
bradi3g19760.2|pacid:21831719	2.18742083602272
bradi3g19760.1|pacid:21831718	2.18742083602272
bradi3g20070.1|pacid:21826869	2.47220038413699
bradi3g20770.1|pacid:21827660	-2.33520050617571
bradi3g21190.1|pacid:21831377	-2.19329471078751
bradi3g22560.1|pacid:21827582	2.27201326188492
bradi3g22707.1|pacid:21829594	-4.6003259969489
bradi3g23030.1|pacid:21828463	2.21314954435378
bradi3g23210.1|pacid:21830468	3.00496497666934
bradi3g24450.1|pacid:21829777	2.06811012424039
bradi3g26870.1|pacid:21829398	2.28139094384452
bradi3g27278.1|pacid:21829566	-2.19177985342137
bradi3g27550.1|pacid:21827231	-2.31360567299688
bradi3g28580.1|pacid:21833628	-2.38061185886323
bradi3g28900.1|pacid:21831306	2.34052378023918
bradi3g28900.3|pacid:21831307	2.34052378023918
bradi3g29620.1|pacid:21828501	-2.95759325808423
bradi3g30320.1|pacid:21828157	-2.34219546398539
bradi3g30730.1|pacid:21833441	-3.18769403938646
bradi3g30730.2|pacid:21833440	-3.18769403938646
bradi3g31620.1|pacid:21832928	-3.26944882350246
bradi3g31777.1|pacid:21827625	-2.04652889832625
bradi3g31800.1|pacid:21830151	-2.16255002109297
bradi3g31820.1|pacid:21832267	-2.22870541053415
bradi3g31827.1|pacid:21832138	-2.63184979049065
bradi3g31834.1|pacid:21830783	-3.1446114259377
bradi3g31870.1|pacid:21829046	-2.24513683658443
bradi3g31920.1|pacid:21832537	2.04277569689496
bradi3g32297.1|pacid:21832711	2.52661216708638
bradi3g32800.1|pacid:21829821	2.19912518125929
bradi3g33030.1|pacid:21830378	-2.35305021449324
bradi3g33340.1|pacid:21832536	-2.25575635831061
bradi3g33580.1|pacid:21828575	-2.00643163883783
bradi3g33730.1|pacid:21833648	-3.7947030385474
bradi3g33930.1|pacid:21831951	-2.26610104557939
bradi3g34850.1|pacid:21830210	-2.83025329261752
bradi3g35100.1|pacid:21832469	-2.77582124650678
bradi3g35170.1|pacid:21830761	-3.50961208657693
bradi3g35270.1|pacid:21828994	-2.9683984395143
bradi3g35290.1|pacid:21829481	-2.88941085659197
bradi3g35752.1|pacid:21831153	-2.84227201333164
bradi3g35830.1|pacid:21830803	-2.48309866937774
bradi3g36020.1|pacid:21833011	2.90243621370307
bradi3g36697.1|pacid:21827115	-2.13952187980797
bradi3g37390.1|pacid:21832076	2.10746615970455
bradi3g37480.2|pacid:21828897	-2.02272601931872
bradi3g37480.3|pacid:21828896	-2.02272601931872
bradi3g37500.2|pacid:21831870	2.13992261455656
bradi3g37500.1|pacid:21831869	2.13992261455656
bradi3g37740.1|pacid:21832258	3.08739715500538
bradi3g37830.1|pacid:21831744	-2.49250802835175
bradi3g37940.1|pacid:21829466	-2.02128677967773
bradi3g38140.1|pacid:21833289	-2.03504743825776
bradi3g38980.1|pacid:21827817	-2.73334783600836
bradi3g39110.1|pacid:21831380	-2.03517919079066
bradi3g39190.3|pacid:21829723	2.34112482521229
bradi3g39190.4|pacid:21829722	2.34112482521229
bradi3g39190.1|pacid:21829720	2.34112482521229
bradi3g39190.2|pacid:21829721	2.34112482521229
bradi3g39300.1|pacid:21833602	2.39458816766752
bradi3g40250.1|pacid:21826935	2.25612636132146
bradi3g40820.1|pacid:21829078	-2.3218108296899
bradi3g40950.1|pacid:21833433	-2.21130148638415
bradi3g41470.1|pacid:21830875	2.6082667765039
bradi3g41543.1|pacid:21828536	2.11400344822339
bradi3g41770.1|pacid:21832506	-3.12709748918872
bradi3g42220.1|pacid:21831927	-2.52255271850104
bradi3g42280.1|pacid:21827536	-2.56241460044447
bradi3g42350.1|pacid:21828488	3.00848423246035
bradi3g43030.1|pacid:21832614	-4.19780752388076
bradi3g43150.1|pacid:21829094	-4.78358675107374
bradi3g43210.1|pacid:21832417	2.32523137717913
bradi3g43390.1|pacid:21827458	-2.40418039353269
bradi3g44330.1|pacid:21829861	-2.63744547551065
bradi3g44540.1|pacid:21827581	-2.18526400946983
bradi3g44640.1|pacid:21832596	-3.61630546091814
bradi3g44640.2|pacid:21832597	-3.61630546091814
bradi3g44700.1|pacid:21826988	-3.05068579561837
bradi3g44717.1|pacid:21831878	2.01795366145637
bradi3g44730.1|pacid:21828751	2.39030222708863
bradi3g45050.1|pacid:21832966	-2.23982552882417
bradi3g45180.1|pacid:21830462	-2.4838316306624
bradi3g45200.1|pacid:21828084	-2.47010641541668
bradi3g45250.1|pacid:21827424	-5.70032300399183
bradi3g45260.3|pacid:21828867	-2.51348812458237
bradi3g45260.1|pacid:21828866	-2.51348812458237
bradi3g46460.1|pacid:21833677	-2.63296682712384
bradi3g46520.1|pacid:21833403	-2.42874256742332
bradi3g46710.1|pacid:21828613	-2.84190476727747
bradi3g47220.1|pacid:21831568	-3.01283042602784
bradi3g47230.1|pacid:21829759	-2.71382480279457
bradi3g47340.1|pacid:21828395	-2.33613466278174
bradi3g47510.1|pacid:21829350	2.67773724958355
bradi3g47530.1|pacid:21830764	4.04429931833195
bradi3g48485.1|pacid:21831216	-3.0508804926432
bradi3g48490.1|pacid:21828796	-3.12511157082669
bradi3g49211.1|pacid:21829185	2.17967647127361
bradi3g49220.1|pacid:21831646	-2.32552157608875
bradi3g49270.1|pacid:21831613	-3.61983820699757
bradi3g49280.1|pacid:21830853	-2.727663749146
bradi3g49320.1|pacid:21828768	-2.7192466647391
bradi3g49350.1|pacid:21830519	2.64114249158989
bradi3g49380.1|pacid:21831771	-2.19919893688333
bradi3g49390.1|pacid:21828980	-2.98875251436676
bradi3g49730.3|pacid:21831280	-2.03948854493775
bradi3g49730.1|pacid:21831282	-2.03948854493775
bradi3g49730.2|pacid:21831281	-2.03948854493775
bradi3g49810.1|pacid:21829381	-2.85697567391227
bradi3g50166.1|pacid:21831309	-4.56604242554437
bradi3g50740.1|pacid:21826853	-3.09349171272171
bradi3g50810.3|pacid:21831888	-2.59149883492382
bradi3g50810.1|pacid:21831886	-2.59149883492382
bradi3g50810.2|pacid:21831887	-2.59149883492382
bradi3g51130.1|pacid:21829424	2.77333211472532
bradi3g51250.1|pacid:21827588	-2.91662009172499
bradi3g51560.1|pacid:21828760	-2.25169894546847
bradi3g51630.1|pacid:21827177	-2.52863931474296
bradi3g51777.1|pacid:21828883	-2.97224227969722
bradi3g51920.1|pacid:21827992	2.80464992309567
bradi3g51970.1|pacid:21826910	-2.65712622395242
bradi3g52080.1|pacid:21827981	-2.22658467338651
bradi3g52290.1|pacid:21827121	-2.02777706330214
bradi3g52600.1|pacid:21832365	-2.22663622816175
bradi3g52600.3|pacid:21832366	-2.22663622816175
bradi3g52660.1|pacid:21830086	-2.06879704578555
bradi3g53320.1|pacid:21828262	-2.58093554173779
bradi3g53490.1|pacid:21830414	-2.2882729727188
bradi3g53690.1|pacid:21826846	-2.4554370582313
bradi3g54060.1|pacid:21832856	2.37905736001882
bradi3g54330.1|pacid:21831684	2.09055905691928
bradi3g54370.1|pacid:21831383	2.01334211684666
bradi3g54730.1|pacid:21831877	-2.49162903453084
bradi3g54747.1|pacid:21831693	2.22264114782856
bradi3g55090.1|pacid:21832594	-2.82141870299816
bradi3g55440.6|pacid:21832042	2.24467760764458
bradi3g55440.4|pacid:21832043	2.24467760764458
bradi3g55440.5|pacid:21832041	2.24467760764458
bradi3g55440.1|pacid:21832040	2.24467760764458
bradi3g55440.3|pacid:21832044	2.24467760764458
bradi3g55910.1|pacid:21830263	2.71392247519757
bradi3g56490.2|pacid:21832847	3.21522462618246
bradi3g56490.1|pacid:21832846	3.21522462618246
bradi3g56800.1|pacid:21828601	-2.18377837295253
bradi3g56830.1|pacid:21829341	-2.01102997221539
bradi3g56990.2|pacid:21831990	4.49091423399234
bradi3g56990.1|pacid:21831991	4.49091423399234
bradi3g57000.1|pacid:21827417	3.07583808473469
bradi3g57010.1|pacid:21833086	2.56812927875215
bradi3g57350.1|pacid:21832880	-2.815314820727
bradi3g57680.1|pacid:21829492	-2.04833865561917
bradi3g57730.1|pacid:21832060	2.02517269211132
bradi3g58015.1|pacid:21831846	-2.780740410847
bradi3g58350.1|pacid:21832507	-2.77401975971215
bradi3g58700.1|pacid:21830937	3.80693618290793
bradi3g59040.1|pacid:21830857	-2.32996235791548
bradi3g59320.1|pacid:21832176	2.14476554047702
bradi3g59690.1|pacid:21831941	-2.9158481237726
bradi3g59760.1|pacid:21828981	-2.96059529951427
bradi3g60870.1|pacid:21826896	2.1790405933298
bradi4g01240.1|pacid:21810791	2.38330008369672
bradi4g01380.2|pacid:21811325	2.50640055921277
bradi4g01380.1|pacid:21811324	2.50640055921277
bradi4g02350.1|pacid:21814409	2.84861788007248
bradi4g02350.2|pacid:21814410	2.84861788007248
bradi4g02367.1|pacid:21813902	2.09482329868665
bradi4g02480.1|pacid:21811161	-5.46526170076717
bradi4g02580.1|pacid:21813514	-2.51621667465582
bradi4g03640.1|pacid:21811641	2.43781151708023
bradi4g04590.3|pacid:21813744	-2.21499973628214
bradi4g04590.1|pacid:21813743	-2.21499973628214
bradi4g05200.1|pacid:21810536	-2.71270853508528
bradi4g05250.1|pacid:21813548	-2.40472847406177
bradi4g05260.1|pacid:21811419	-2.27421683640808
bradi4g05500.1|pacid:21809918	-2.26535699967621
bradi4g05670.1|pacid:21811981	2.14724679639798
bradi4g06700.1|pacid:21814328	-2.15211969957905
bradi4g06740.1|pacid:21811667	3.00858817825222
bradi4g07100.1|pacid:21812950	-2.41092432056573
bradi4g07100.2|pacid:21812951	-2.41092432056573
bradi4g07670.1|pacid:21813735	-2.42949255173094
bradi4g07847.1|pacid:21812186	-2.02127328267392
bradi4g07880.1|pacid:21812134	2.15119728388421
bradi4g08010.1|pacid:21812608	-2.13092862740353
bradi4g09330.1|pacid:21813030	3.36296482542771
bradi4g09360.1|pacid:21814499	2.83643755930979
bradi4g10270.2|pacid:21812807	2.22801670314951
bradi4g10270.1|pacid:21812808	2.22801670314951
bradi4g10510.1|pacid:21810707	-3.13898539058381
bradi4g11320.1|pacid:21809789	2.14708755390555
bradi4g11580.2|pacid:21813954	-2.08760409735443
bradi4g11580.1|pacid:21813953	-2.08760409735443
bradi4g11700.1|pacid:21813356	2.87214733628369
bradi4g11920.1|pacid:21814190	3.10639637966241
bradi4g13697.1|pacid:21813817	-2.3684222396224
bradi4g14550.1|pacid:21813783	3.18855097865869
bradi4g16350.1|pacid:21812723	-2.94814012805696
bradi4g16440.2|pacid:21810411	-3.01068759327286
bradi4g16440.1|pacid:21810410	-3.01068759327286
bradi4g16740.1|pacid:21812100	-2.82004296905756
bradi4g18280.1|pacid:21814549	-2.19257106527676
bradi4g18280.3|pacid:21814550	-2.19257106527676
bradi4g19634.1|pacid:21811084	2.62427933358195
bradi4g20220.1|pacid:21812955	-2.23780861750165
bradi4g21050.1|pacid:21813601	2.68640609443344
bradi4g21120.1|pacid:21814626	2.34173111184846
bradi4g21740.1|pacid:21810474	-2.84679311795371
bradi4g23280.1|pacid:21811683	2.1919529542735
bradi4g23640.1|pacid:21810247	-2.3951560384595
bradi4g24120.1|pacid:21810599	-2.1465501980085
bradi4g24950.1|pacid:21811640	-2.74612169828806
bradi4g27341.1|pacid:21811680	-2.46391970545927
bradi4g27350.1|pacid:21810714	-2.19517054169912
bradi4g28100.1|pacid:21812591	-2.32345156633783
bradi4g28640.1|pacid:21814503	2.79611819047398
bradi4g29030.1|pacid:21813926	-2.3705964627869
bradi4g29360.1|pacid:21812617	-2.87551436549385
bradi4g29707.1|pacid:21810004	-2.88010768393803
bradi4g29730.1|pacid:21811315	2.80807688874241
bradi4g29852.1|pacid:21811493	2.00700755993843
bradi4g29930.1|pacid:21810762	-2.04056969766022
bradi4g30190.1|pacid:21814319	2.10353226985502
bradi4g30530.1|pacid:21810645	2.63411418363758
bradi4g30670.1|pacid:21812480	-2.14458575945565
bradi4g30677.1|pacid:21810638	-2.17525423960083
bradi4g30710.1|pacid:21813745	-2.33246268240432
bradi4g30920.1|pacid:21814632	2.11038811530447
bradi4g31130.1|pacid:21809859	-2.01526666807691
bradi4g31660.1|pacid:21813313	-2.27777155885304
bradi4g31890.1|pacid:21813473	-2.76285759057858
bradi4g32170.1|pacid:21813345	-2.06897566589151
bradi4g32170.2|pacid:21813346	-2.06897566589151
bradi4g32195.1|pacid:21809965	3.27143736504124
bradi4g32634.1|pacid:21811674	-2.9838268777734
bradi4g32650.1|pacid:21810734	2.14262339535223
bradi4g32830.1|pacid:21812793	-2.1656295964728
bradi4g32980.1|pacid:21811970	-2.49455977110742
bradi4g32980.2|pacid:21811971	-2.49455977110742
bradi4g33950.1|pacid:21811779	-2.14190172980383
bradi4g33970.1|pacid:21810227	-2.9291165793623
bradi4g34350.2|pacid:21811180	2.01653674072255
bradi4g34350.1|pacid:21811179	2.01653674072255
bradi4g34390.1|pacid:21811172	-2.3111015702187
bradi4g34400.1|pacid:21811933	-2.43821823047228
bradi4g34900.1|pacid:21811882	-2.46731107333335
bradi4g35230.1|pacid:21811844	-2.10113377251685
bradi4g35477.1|pacid:21810101	2.21028349502244
bradi4g36077.1|pacid:21810670	-2.25446332056101
bradi4g36137.1|pacid:21813742	-2.20142877339158
bradi4g36410.1|pacid:21810948	2.2720422028842
bradi4g36950.1|pacid:21810857	2.40860668906968
bradi4g37120.1|pacid:21812822	2.83281025273395
bradi4g37170.1|pacid:21813778	2.80587387623041
bradi4g37170.2|pacid:21813779	2.80587387623041
bradi4g37450.2|pacid:21812783	-2.38701894077069
bradi4g37450.1|pacid:21812782	-2.38701894077069
bradi4g37470.1|pacid:21811815	-2.31168703085718
bradi4g37750.1|pacid:21812442	2.07203221607089
bradi4g39520.1|pacid:21814565	-2.5976234042455
bradi4g40010.1|pacid:21814501	4.02039947964231
bradi4g40090.2|pacid:21810377	-2.53812857265288
bradi4g40090.1|pacid:21810376	-2.53812857265288
bradi4g40727.1|pacid:21812953	-3.22669287814531
bradi4g41137.1|pacid:21812914	2.2356542103498
bradi4g41430.1|pacid:21811110	3.16311323261995
bradi4g41800.1|pacid:21809847	-2.29991948463159
bradi4g42240.1|pacid:21812233	-2.92550620313503
bradi4g42280.1|pacid:21812583	-2.32784952231676
bradi4g42890.1|pacid:21811839	2.07976377129601
bradi4g43110.1|pacid:21812758	2.45387602468494
bradi4g43210.1|pacid:21812210	-2.32375040178623
bradi4g43770.1|pacid:21809819	-2.56695265512669
bradi4g44007.1|pacid:21814146	2.43754698180674
bradi4g44020.1|pacid:21814564	2.0747876650171
bradi4g44460.1|pacid:21813915	3.43188044496207
bradi4g44650.1|pacid:21814158	2.53981182415903
bradi4g44760.1|pacid:21812952	3.73737726467281
bradi4g44970.1|pacid:21811121	-2.21531737771984
bradi4g45010.1|pacid:21813621	2.64758255293677
bradi4g45310.1|pacid:21812719	2.41279645812639
bradi5g00460.1|pacid:21825391	2.02679408402261
bradi5g00520.1|pacid:21826760	-2.0915408043241
bradi5g00770.1|pacid:21824647	-2.53000559400928
bradi5g01135.1|pacid:21824771	4.00670861697949
bradi5g02180.1|pacid:21824147	2.47198675064651
bradi5g03876.1|pacid:21824569	-2.24519815878611
bradi5g03960.1|pacid:21824978	-2.35234150067783
bradi5g04560.1|pacid:21825674	-2.42601324337506
bradi5g06870.1|pacid:21826057	-4.08524315003245
bradi5g07430.1|pacid:21826610	-2.70656552657757
bradi5g07780.1|pacid:21824613	-2.41724544915306
bradi5g07860.1|pacid:21826400	2.24601915403451
bradi5g08150.1|pacid:21823895	2.38664200454899
bradi5g08650.1|pacid:21826316	-2.25395995700342
bradi5g09420.1|pacid:21824310	-2.01507743628555
bradi5g09517.1|pacid:21825200	3.07898981552909
bradi5g10570.1|pacid:21824271	-2.68792482011897
bradi5g10860.1|pacid:21826041	-2.98769249968136
bradi5g11370.1|pacid:21826384	-2.04768908997765
bradi5g11370.2|pacid:21826385	-2.04768908997765
bradi5g11630.1|pacid:21826694	-2.55788926704131
bradi5g11820.1|pacid:21826717	-2.42002865130441
bradi5g11880.1|pacid:21825514	-2.07835791846698
bradi5g11970.1|pacid:21826598	-3.06166537959003
bradi5g12557.1|pacid:21824077	2.39492274910608
bradi5g12710.1|pacid:21824988	-2.36326988723068
bradi5g13420.1|pacid:21826091	-2.42860739574555
bradi5g14367.1|pacid:21826356	2.2418310647737
bradi5g14870.3|pacid:21826733	3.2412727983617
bradi5g14870.4|pacid:21826731	3.2412727983617
bradi5g14870.1|pacid:21826732	3.2412727983617
bradi5g15950.1|pacid:21823848	2.20352523434662
bradi5g16320.1|pacid:21824883	-2.06825979190526
bradi5g16730.1|pacid:21824889	-2.2149599982899
bradi5g16817.1|pacid:21824707	2.49140324026052
bradi5g16817.2|pacid:21824709	2.49140324026052
bradi5g16817.3|pacid:21824708	2.49140324026052
bradi5g17080.1|pacid:21826119	2.88318411787915
bradi5g17170.1|pacid:21824743	-2.06960391190795
bradi5g17300.1|pacid:21825008	-2.88746537288033
bradi5g17640.1|pacid:21824072	-2.77710134181501
bradi5g18020.1|pacid:21825584	-2.31119388139198
bradi5g18030.1|pacid:21824926	-2.9386604952329
bradi5g18040.1|pacid:21826046	-2.24518049289694
bradi5g18420.1|pacid:21824997	-2.37736767546818
bradi5g18420.2|pacid:21824998	-2.37736767546818
bradi5g18820.2|pacid:21826019	2.4966786031377
bradi5g18820.1|pacid:21826018	2.4966786031377
bradi5g18830.1|pacid:21826469	-2.11321412284152
bradi5g18870.1|pacid:21826116	2.39148385601051
bradi5g19330.1|pacid:21825504	2.29333402273889
bradi5g19380.1|pacid:21826422	-3.09514932550861
bradi5g19620.1|pacid:21826714	-2.28159933390316
bradi5g19640.1|pacid:21824495	-2.99160138753869
bradi5g19650.1|pacid:21825087	-2.50468929946905
bradi5g19660.1|pacid:21826589	-2.25240610029034
bradi5g19680.1|pacid:21825225	-2.10966788941811
bradi5g19727.1|pacid:21824437	2.43389417631797
bradi5g19960.1|pacid:21824699	3.3123568164411
bradi5g20557.1|pacid:21823991	-2.88799747600776
bradi5g20750.1|pacid:21826202	-2.27414312367684
bradi5g20827.1|pacid:21826457	-2.75212502183747
bradi5g20910.1|pacid:21825007	-2.1598610791295
bradi5g21250.1|pacid:21826558	-2.92614766898667
bradi5g21580.2|pacid:21825422	2.73274079165888
bradi5g21580.1|pacid:21825421	2.73274079165888
bradi5g21960.1|pacid:21826676	-2.68172243829234
bradi5g22040.1|pacid:21823955	-2.18253376769417
bradi5g22820.2|pacid:21824156	3.19324106946616
bradi5g22820.1|pacid:21824155	3.19324106946616
bradi5g22830.1|pacid:21825351	2.05452122962163
bradi5g22890.1|pacid:21825041	-2.2685649827896
bradi5g23150.1|pacid:21823907	2.57746836720613
bradi5g23158.1|pacid:21824823	2.04173824511637
bradi5g23166.1|pacid:21824919	2.89174191767703
bradi5g23174.1|pacid:21824284	2.73216835716867
bradi5g23182.1|pacid:21826761	3.16841720948345
bradi5g23400.1|pacid:21825929	-2.09997566613404
bradi5g24070.1|pacid:21825597	2.49165110515554
bradi5g24180.1|pacid:21826718	2.09984731900813
bradi5g24570.1|pacid:21825705	-3.49108048918518
bradi5g24810.1|pacid:21825907	2.15427445645998
bradi5g25230.1|pacid:21824666	3.35415861863839
bradi5g25500.1|pacid:21825313	2.59019926845661
bradi5g25730.1|pacid:21826477	-2.43898963120185
bradi5g26090.1|pacid:21825653	2.10552318017229
bradi5g26090.2|pacid:21825652	2.10552318017229
bradi5g26160.1|pacid:21825302	-2.00067617642198
bradi5g26320.1|pacid:21825157	5.20422092769868
bradi5g26650.1|pacid:21826600	-2.92009078013445
bradi5g27330.1|pacid:21824088	-2.52675448551752
