IDENTIFIER	log2FoldChange
bradi5g22880.1|pacid:21825530	-5.442919348434
bradi5g22890.1|pacid:21825041	-2.39446801145695
bradi5g23400.1|pacid:21825929	-3.67401711575439
bradi5g23430.1|pacid:21825191	-2.15001273237145
bradi5g23480.2|pacid:21825015	2.6100889427951
bradi5g23480.1|pacid:21825014	2.6100889427951
bradi5g24290.1|pacid:21824424	-2.38124741501975
bradi5g24570.1|pacid:21825705	-2.56839665562696
bradi5g26320.1|pacid:21825157	2.7217967946673
bradi5g26600.1|pacid:21826101	-2.46462743738018
bradi5g26740.1|pacid:21825474	-4.17867588341111
bradi5g27330.1|pacid:21824088	-4.80976914383932
bradi5g27340.1|pacid:21823995	-2.50323021676155
